,cit,zip_code,latitude,longitude,gender,senior_citizen,partner,dependents,tenure_months,phone_service,device_protection,tech_support,paperless_billing,monthly_charges,churn_value,cltv,satisfaction_score,customer_status,churn_categor,referred_a_friend,number_of_referrals,tenure_in_months,offer,avg_monthly_long_distance_charges,internet_type,avg_monthly_gb_download,device_protection_plan,premium_tech_support,streaming_music,unlimited_data,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,age,under_30,number_of_dependents,internet_services,online_security,online_backup_srvc,multiple_line,streaming_tv_srvc,payment_methods,total_charge,contracts,churn_reasons,streaming_movies_srvc
4567,Warner Springs,92086,33.323705,-116.626907,Male,0,1,0,38,0,0,1,1,60.0,0,2187,3,Stayed,Not Churned,1,5,38,None,0.0,Cable,25,0,1,1,1,0.0,0,0.0,2193.2,40,0,0,1,1,1,0,1,Bank transfer (automatic),2193.2,Two Year,No reason given,1
4568,Rancho Santa Fe,92091,32.99356,-117.207121,Female,0,1,0,28,1,1,0,0,89.9,0,3676,4,Stayed,Not Churned,1,7,28,None,33.09,Fiber Optic,19,1,0,1,1,0.0,0,926.5200000000001,3360.02,50,0,0,1,0,1,0,0,Credit card (automatic),2433.5,Month-to-Month,No reason given,1
4569,San Diego,92101,32.72523,-117.171346,Female,0,1,0,32,1,0,0,0,19.4,0,3846,4,Stayed,Not Churned,1,1,32,None,12.35,None,0,0,0,0,0,0.0,0,395.2,1036.35,50,0,0,0,0,0,0,0,Bank transfer (automatic),641.15,Month-to-Month,No reason given,0
4570,San Diego,92102,32.716007,-117.117462,Male,1,1,0,49,1,0,0,0,49.8,0,4306,3,Stayed,Not Churned,1,4,49,None,1.67,DSL,15,0,0,0,1,0.0,0,81.83,2480.23,70,0,0,1,0,1,0,0,Mailed check,2398.4,Two Year,No reason given,0
4571,San Diego,92103,32.747484,-117.166877,Female,0,1,1,37,1,0,0,1,24.1,0,3753,4,Stayed,Not Churned,1,5,37,None,44.68,None,0,0,0,0,0,0.0,0,1653.16,2515.01,30,0,1,0,0,0,1,0,Bank transfer (automatic),861.85,Two Year,No reason given,0
4572,San Diego,92104,32.741499,-117.127409,Female,0,0,0,10,1,1,1,0,54.25,0,2253,4,Stayed,Not Churned,0,0,10,Offer D,12.96,DSL,29,1,1,0,1,0.0,0,129.60000000000002,712.6,40,0,0,1,0,0,0,0,Electronic check,583.0,Month-to-Month,No reason given,0
4573,San Diego,92105,32.741859,-117.090353,Male,0,1,0,67,1,1,0,0,109.9,0,5416,4,Stayed,Not Churned,1,1,67,None,23.13,Fiber Optic,24,1,0,1,1,0.0,0,1549.71,8882.11,30,0,0,1,1,1,1,1,Credit card (automatic),7332.4,One Year,No reason given,1
4574,San Diego,92106,32.71346,-117.236378,Male,0,0,0,7,0,1,1,1,35.5,0,5124,3,Stayed,Not Churned,0,0,7,Offer E,0.0,DSL,48,1,1,0,1,0.0,0,0.0,249.55,20,1,0,1,0,0,0,0,Credit card (automatic),249.55,One Year,No reason given,0
4575,San Diego,92107,32.741852,-117.243453,Female,0,0,0,51,1,0,0,0,87.55,0,6021,4,Stayed,Not Churned,0,0,51,Offer B,14.37,Fiber Optic,7,0,0,1,1,0.0,0,732.87,5208.7699999999995,30,0,0,1,0,0,0,1,Credit card (automatic),4475.9,One Year,No reason given,1
4576,San Diego,92109,32.787836,-117.232376,Female,0,0,0,9,1,0,0,1,88.4,0,2952,5,Stayed,Not Churned,0,0,9,Offer E,35.45,Fiber Optic,52,0,0,1,1,0.0,0,319.05,1107.65,20,1,0,1,0,0,0,1,Mailed check,788.6,Month-to-Month,No reason given,1
4577,San Diego,92110,32.76501,-117.19938,Male,0,0,0,4,1,0,1,1,50.8,0,4521,5,Stayed,Not Churned,0,0,4,Offer E,1.88,DSL,21,0,1,0,1,0.0,0,7.52,209.82000000000002,50,0,0,1,0,0,0,0,Mailed check,202.3,Month-to-Month,No reason given,0
4578,San Diego,92111,32.805518,-117.169052,Male,0,1,0,71,1,1,0,1,99.0,0,5295,3,Stayed,Not Churned,1,5,71,None,44.06,Fiber Optic,6,1,0,0,0,0.0,40,3128.26,10162.86,40,0,0,1,1,1,1,1,Electronic check,6994.6,Two Year,No reason given,0
4579,San Diego,92114,32.707892,-117.05512,Female,1,1,1,24,1,1,0,1,96.55,0,4309,5,Stayed,Not Churned,1,9,24,None,20.78,Fiber Optic,23,1,0,1,1,0.0,0,498.72,2762.17,60,0,1,1,0,0,0,1,Electronic check,2263.45,Two Year,No reason given,1
4580,San Diego,92115,32.762506,-117.07245,Male,0,1,0,22,1,0,0,1,59.75,0,3947,3,Stayed,Not Churned,1,10,22,Offer D,6.03,DSL,51,0,0,0,1,0.0,0,132.66,1507.01,20,1,0,1,1,0,0,1,Bank transfer (automatic),1374.35,One Year,No reason given,0
4581,San Diego,92116,32.765299,-117.122565,Male,0,0,0,44,1,1,0,1,111.5,0,2827,4,Stayed,Not Churned,0,0,44,Offer B,44.45,Fiber Optic,19,1,0,1,1,0.0,0,1955.8000000000002,6870.95,40,0,0,1,1,1,1,1,Electronic check,4915.15,Month-to-Month,No reason given,1
4582,San Diego,92117,32.825086,-117.199424,Female,0,1,1,33,1,0,0,0,24.25,0,5531,5,Stayed,Not Churned,1,2,33,None,9.97,None,0,0,0,0,0,0.0,0,329.01000000000005,1167.51,40,0,2,0,0,0,1,0,Bank transfer (automatic),838.5,Month-to-Month,No reason given,0
4583,San Diego,92122,32.85723,-117.209774,Female,0,0,0,1,1,0,0,0,20.5,0,4454,5,Joined,Not Churned,0,0,1,None,8.56,None,0,0,0,0,0,0.0,0,8.56,29.060000000000002,50,0,0,0,0,0,0,0,Mailed check,20.5,Month-to-Month,No reason given,0
4584,San Diego,92123,32.808814,-117.134694,Male,0,0,0,30,1,0,1,0,70.4,0,3380,3,Stayed,Not Churned,0,0,30,None,32.41,Cable,22,0,1,0,1,0.0,0,972.3,3017.05,40,0,0,1,1,1,0,1,Electronic check,2044.75,One Year,No reason given,0
4585,San Diego,92124,32.827238,-117.089287,Female,0,0,0,1,0,0,1,0,30.55,0,5565,4,Joined,Not Churned,0,0,1,None,0.0,DSL,9,0,1,0,0,0.0,40,0.0,70.55,50,0,0,1,0,0,0,0,Mailed check,30.55,Month-to-Month,No reason given,0
4586,San Diego,92126,32.886925,-117.152162,Male,0,1,1,16,1,0,1,0,84.9,0,2269,3,Stayed,Not Churned,1,5,16,Offer D,9.16,DSL,59,0,1,1,1,0.0,0,146.56,1544.81,20,1,2,1,1,1,1,1,Electronic check,1398.25,Month-to-Month,No reason given,1
4587,San Diego,92131,32.89325,-117.087091,Male,0,1,0,71,1,0,1,0,54.5,0,4957,3,Stayed,Not Churned,1,5,71,None,48.32,DSL,59,0,1,0,1,0.0,0,3430.72,7208.92,20,1,0,1,1,0,0,0,Bank transfer (automatic),3778.2,Two Year,No reason given,0
4588,San Diego,92139,32.677716,-117.047666,Male,0,0,0,43,1,0,0,1,75.35,0,4898,5,Stayed,Not Churned,0,0,43,Offer B,19.66,Fiber Optic,28,0,0,0,1,0.0,0,845.38,4006.78,30,0,0,1,0,0,1,0,Credit card (automatic),3161.4,Month-to-Month,No reason given,0
4589,San Diego,92154,32.578103,-117.012975,Male,0,1,0,50,0,0,1,1,44.45,0,5363,4,Stayed,Not Churned,1,3,50,Offer B,0.0,DSL,73,0,1,0,1,0.0,0,0.0,2188.45,10,1,0,1,1,0,0,1,Bank transfer (automatic),2188.45,One Year,No reason given,0
4590,Indio,92203,33.752938,-116.230055,Female,0,0,0,41,1,1,0,0,98.05,0,5614,4,Stayed,Not Churned,0,0,41,Offer B,29.19,Fiber Optic,4,1,0,1,1,0.0,0,1196.79,5187.389999999999,40,0,0,1,0,0,1,1,Bank transfer (automatic),3990.6,Month-to-Month,No reason given,1
4591,Banning,92220,33.936298,-116.849577,Female,0,1,0,40,1,0,0,0,63.9,0,2654,3,Stayed,Not Churned,1,4,40,Offer B,42.1,DSL,52,0,0,0,1,0.0,0,1684.0,4319.0,20,1,0,1,0,1,1,1,Bank transfer (automatic),2635.0,One Year,No reason given,0
4592,Beaumont,92223,33.946982,-116.977672,Female,0,1,1,3,1,1,0,1,69.15,0,2301,3,Joined,Not Churned,1,3,3,None,24.28,DSL,73,1,0,0,0,0.0,0,72.84,307.84000000000003,20,1,3,1,0,1,1,1,Bank transfer (automatic),235.0,Month-to-Month,No reason given,0
4593,Blythe,92225,33.674583,-114.71612,Female,0,0,0,37,1,0,0,0,64.65,0,5255,3,Stayed,Not Churned,0,0,37,None,37.18,Cable,9,0,0,0,1,0.0,0,1375.66,3723.51,40,0,0,1,1,0,1,1,Bank transfer (automatic),2347.85,One Year,No reason given,0
4594,Cabazon,92230,33.929812,-116.76058,Female,0,1,1,32,1,0,0,1,98.85,0,3149,4,Stayed,Not Churned,1,2,32,None,24.04,Fiber Optic,22,0,0,1,1,0.0,0,769.28,3858.88,50,0,1,1,0,1,1,1,Electronic check,3089.6,Month-to-Month,No reason given,1
4595,Calipatria,92233,33.143826,-115.497485,Female,0,1,1,32,1,0,0,0,89.6,0,4444,4,Stayed,Not Churned,1,6,32,None,48.49,Fiber Optic,82,0,0,0,1,0.0,0,1551.68,4453.4800000000005,20,1,3,1,1,0,1,1,Electronic check,2901.8,Month-to-Month,No reason given,0
4596,Cathedral City,92234,33.829583,-116.474131,Female,0,0,0,59,1,1,0,1,83.25,0,4094,3,Stayed,Not Churned,0,0,59,Offer B,31.23,Fiber Optic,16,1,0,0,1,0.0,0,1842.57,6791.67,40,0,0,1,0,1,1,0,Electronic check,4949.1,Month-to-Month,No reason given,0
4597,Coachella,92236,33.680031,-116.171678,Female,0,1,0,30,1,1,1,0,70.25,0,5417,4,Stayed,Not Churned,1,7,30,None,17.33,DSL,13,1,1,1,1,0.0,0,519.9,2718.8,50,0,0,1,0,1,0,0,Bank transfer (automatic),2198.9,One Year,No reason given,1
4598,Desert Hot Springs,92240,33.948558,-116.516976,Female,0,1,1,27,1,0,0,0,24.5,0,2645,3,Stayed,Not Churned,1,1,27,None,35.52,None,0,0,0,0,0,0.0,0,959.0400000000001,1720.9900000000002,50,0,1,0,0,0,1,0,Electronic check,761.95,Two Year,No reason given,0
4599,Earp,92242,34.137742,-114.36514,Male,0,0,1,9,1,0,0,0,20.1,0,3444,4,Stayed,Not Churned,0,0,9,None,27.34,None,0,0,0,0,0,0.0,0,246.06,436.31,50,0,3,0,0,0,0,0,Mailed check,190.25,One Year,No reason given,0
4600,El Centro,92243,32.770393,-115.60915,Female,0,1,1,68,1,1,0,1,73.0,0,4156,4,Stayed,Not Churned,1,8,68,None,20.15,DSL,16,1,0,0,1,0.0,0,1370.1999999999998,6533.2,40,0,2,1,1,1,1,1,Credit card (automatic),5163.0,One Year,No reason given,0
4601,Heber,92249,32.730583,-115.501083,Female,0,1,1,69,1,0,1,0,61.4,0,5266,3,Stayed,Not Churned,1,10,69,None,39.07,DSL,19,0,1,0,1,0.0,0,2695.83,6755.68,50,0,2,1,1,0,1,0,Credit card (automatic),4059.85,Two Year,No reason given,0
4602,Holtville,92250,32.811001,-115.152865,Male,0,0,0,26,1,1,1,1,84.3,0,5471,5,Stayed,Not Churned,0,0,26,None,37.69,Fiber Optic,30,1,1,0,1,0.0,0,979.9399999999999,3261.54,60,0,0,1,0,0,1,0,Mailed check,2281.6,Month-to-Month,No reason given,0
4603,Imperial,92251,32.858595,-115.662709,Male,0,1,1,69,1,0,0,0,19.9,0,6058,3,Stayed,Not Churned,1,10,69,Offer A,28.19,None,0,0,0,0,0,0.0,0,1945.1100000000001,3301.8100000000004,40,0,2,0,0,0,0,0,Bank transfer (automatic),1356.7,Two Year,No reason given,0
4604,Joshua Tree,92252,34.167236,-116.281511,Male,0,0,0,11,1,0,0,0,20.4,0,5397,4,Stayed,Not Churned,0,0,11,Offer D,49.8,None,0,0,0,0,0,0.0,0,547.8,779.25,50,0,0,0,0,0,0,0,Mailed check,231.45,Two Year,No reason given,0
4605,La Quinta,92253,33.695532,-116.310571,Male,0,0,0,1,1,0,0,0,50.75,0,3631,4,Joined,Not Churned,0,0,1,None,24.66,DSL,26,0,0,0,1,0.0,0,24.66,75.41,10,1,0,1,0,0,1,0,Mailed check,50.75,Month-to-Month,No reason given,0
4606,Mecca,92254,33.543835,-115.993906,Male,0,1,1,10,1,0,0,0,20.45,0,4613,4,Stayed,Not Churned,0,0,10,Offer D,37.59,None,0,0,0,0,0,0.0,0,375.90000000000003,618.3000000000001,30,0,1,0,0,0,0,0,Mailed check,242.4,One Year,No reason given,0
4607,Morongo Valley,92256,34.097863,-116.594561,Female,0,1,1,55,1,0,1,1,75.75,0,4489,3,Stayed,Not Churned,1,7,55,Offer B,16.16,DSL,29,0,1,1,1,0.0,0,888.8,5153.05,40,0,3,1,1,1,1,0,Bank transfer (automatic),4264.25,One Year,No reason given,1
4608,Niland,92257,33.345825,-115.596574,Male,0,0,0,44,1,0,1,0,65.4,0,5827,3,Stayed,Not Churned,0,0,44,Offer B,34.98,Cable,2,0,1,0,1,0.0,0,1539.12,4313.67,40,0,0,1,1,0,0,1,Electronic check,2774.55,One Year,No reason given,0
4609,Ocotillo,92259,32.698964,-115.886656,Male,0,1,1,69,1,1,0,1,59.75,0,4665,3,Stayed,Not Churned,1,4,69,Offer A,49.4,DSL,12,1,0,0,1,0.0,0,3408.6,7478.5,30,0,1,1,1,1,0,0,Bank transfer (automatic),4069.9,Two Year,No reason given,0
4610,Palm Desert,92260,33.694501,-116.412711,Male,1,0,0,11,1,0,0,1,78.5,0,4333,3,Stayed,Not Churned,0,0,11,None,41.58,Fiber Optic,3,0,0,1,1,0.0,0,457.38,1331.58,70,0,0,1,0,0,0,0,Electronic check,874.2,Two Year,No reason given,1
4611,Palm Springs,92264,33.745746,-116.514215,Male,0,0,0,29,1,1,0,0,48.95,0,4825,3,Stayed,Not Churned,0,0,29,Offer C,10.06,DSL,25,1,0,0,1,0.0,0,291.74,1615.44,30,0,0,1,0,0,0,0,Bank transfer (automatic),1323.7,Month-to-Month,No reason given,0
4612,Palo Verde,92266,33.3249,-114.758334,Female,0,1,0,57,1,0,0,1,99.65,0,5106,4,Stayed,Not Churned,0,0,57,Offer B,12.19,Fiber Optic,16,0,0,1,1,0.0,0,694.8299999999999,6191.88,30,0,0,1,1,0,1,1,Electronic check,5497.05,Month-to-Month,No reason given,1
4613,Parker Dam,92267,34.273872,-114.192901,Male,0,0,0,28,1,0,0,0,18.25,0,5327,4,Stayed,Not Churned,0,0,28,Offer C,40.39,None,0,0,0,0,0,0.0,0,1130.92,1665.6200000000001,50,0,0,0,0,0,0,0,Credit card (automatic),534.7,One Year,No reason given,0
4614,Pioneertown,92268,34.201108,-116.593456,Female,0,0,0,42,1,1,0,0,54.55,0,5387,3,Stayed,Not Churned,0,0,42,Offer B,32.16,DSL,8,1,0,0,1,0.0,0,1350.7199999999998,3805.77,40,0,0,1,1,0,0,0,Credit card (automatic),2455.05,Month-to-Month,No reason given,0
4615,Seeley,92273,32.790282,-115.689559,Male,0,0,1,23,0,0,1,0,40.65,0,5230,3,Stayed,Not Churned,0,0,23,None,0.0,DSL,19,0,1,0,1,0.0,0,0.0,947.4,60,0,1,1,1,1,0,0,Bank transfer (automatic),947.4,One Year,No reason given,0
4616,Thermal,92274,33.53604,-116.119222,Female,0,1,1,18,1,0,0,0,20.45,0,2047,4,Stayed,Not Churned,1,8,18,None,14.6,None,0,0,0,0,0,0.0,0,262.8,619.8,30,0,2,0,0,0,0,0,Mailed check,357.0,Month-to-Month,No reason given,0
4617,Salton City,92275,33.28156,-115.955541,Male,0,1,1,62,1,0,0,0,24.8,0,5105,5,Stayed,Not Churned,1,1,62,None,16.48,None,0,0,0,0,0,0.0,0,1021.76,2498.01,50,0,1,0,0,0,1,0,Bank transfer (automatic),1476.25,One Year,No reason given,0
4618,Vidal,92280,34.264124,-114.717964,Male,0,0,0,67,1,1,1,1,88.8,0,4081,3,Stayed,Not Churned,0,0,67,Offer A,37.32,DSL,59,1,1,1,1,0.0,0,2500.44,8403.59,10,1,0,1,1,1,1,1,Bank transfer (automatic),5903.15,One Year,No reason given,1
4619,Westmorland,92281,33.03679,-115.60503,Male,0,0,0,62,1,0,0,1,20.05,0,4568,4,Stayed,Not Churned,0,0,62,None,33.68,None,0,0,0,0,0,0.0,0,2088.16,3289.81,10,1,0,0,0,0,0,0,Credit card (automatic),1201.65,Two Year,No reason given,0
4620,Winterhaven,92283,32.852947,-114.850784,Male,0,0,0,2,1,0,0,1,69.8,0,3527,3,Joined,Not Churned,0,0,2,None,11.19,Fiber Optic,14,0,0,0,0,0.0,10,22.38,179.03,30,0,0,1,0,0,0,0,Electronic check,146.65,Month-to-Month,No reason given,0
4621,Yucca Valley,92284,34.159534,-116.425984,Female,0,1,1,23,1,1,1,1,77.15,0,2572,3,Stayed,Not Churned,1,10,23,None,33.02,DSL,12,1,1,0,1,0.0,0,759.46,2518.86,60,0,2,1,1,0,1,1,Bank transfer (automatic),1759.4,Two Year,No reason given,0
4622,Landers,92285,34.341737,-116.539416,Female,0,0,1,25,0,0,1,0,35.05,0,2754,4,Stayed,Not Churned,0,0,25,Offer C,0.0,Cable,75,0,1,0,1,0.0,0,0.0,844.45,30,0,3,1,1,0,0,0,Bank transfer (automatic),844.45,Two Year,No reason given,0
4623,Adelanto,92301,34.667815,-117.536183,Female,1,0,0,72,1,1,1,1,108.1,0,4474,5,Stayed,Not Churned,0,0,72,Offer A,26.87,Fiber Optic,20,1,1,1,1,0.0,0,1934.64,9708.69,60,0,0,1,0,1,1,1,Bank transfer (automatic),7774.05,Two Year,No reason given,1
4624,Amboy,92304,34.559882,-115.637164,Female,0,1,0,2,1,0,0,1,84.05,0,2115,5,Joined,Not Churned,1,9,2,None,22.23,Fiber Optic,13,0,0,0,1,0.0,0,44.46,178.51000000000002,30,0,0,1,0,0,1,1,Electronic check,134.05,Month-to-Month,No reason given,0
4625,Angelus Oaks,92305,34.1678,-116.86433,Female,0,0,0,8,1,0,0,1,20.2,0,5066,4,Stayed,Not Churned,0,0,8,None,5.27,None,0,0,0,0,0,0.0,0,42.16,183.10999999999999,20,1,0,0,0,0,0,0,Bank transfer (automatic),140.95,One Year,No reason given,0
4626,Apple Valley,92308,34.424926,-117.184503,Male,0,0,0,35,0,1,0,0,49.2,0,2782,4,Stayed,Not Churned,0,0,35,Offer C,0.0,DSL,26,1,0,1,1,0.0,0,0.0,1701.65,40,0,0,1,0,0,0,1,Electronic check,1701.65,Month-to-Month,No reason given,1
4627,Baker,92309,35.28952,-116.092214,Male,0,0,0,24,1,0,0,0,24.6,0,5448,3,Stayed,Not Churned,0,0,24,Offer C,47.33,None,0,0,0,0,0,0.0,0,1135.92,1728.5700000000002,50,0,0,0,0,0,1,0,Electronic check,592.65,One Year,No reason given,0
4628,Fort Irwin,92310,35.349241,-116.770281,Female,0,1,1,2,1,0,0,1,71.65,0,3916,3,Joined,Not Churned,1,5,2,None,29.03,Fiber Optic,10,0,0,0,1,0.0,0,58.06,193.81,30,0,1,1,0,0,0,0,Electronic check,135.75,Month-to-Month,No reason given,0
4629,Barstow,92311,34.965648,-117.001509,Male,0,1,1,72,1,1,1,1,104.9,0,6378,4,Stayed,Not Churned,1,6,72,Offer A,32.22,Fiber Optic,25,1,1,1,1,0.0,0,2319.84,10052.49,30,0,3,1,1,1,1,0,Credit card (automatic),7732.65,Two Year,No reason given,1
4630,Grand Terrace,92313,34.029175,-117.307211,Female,0,0,0,41,1,1,1,1,106.5,0,4434,4,Stayed,Not Churned,0,0,41,None,36.7,Fiber Optic,59,1,1,0,1,0.0,0,1504.7,5787.099999999999,10,1,0,1,1,1,1,1,Electronic check,4282.4,Month-to-Month,No reason given,0
4631,Big Bear Lake,92315,34.242058,-116.89802,Male,0,0,0,26,1,0,0,0,75.5,0,5184,4,Stayed,Not Churned,0,0,26,Offer C,39.63,Fiber Optic,29,0,0,0,1,0.0,0,1030.38,3048.48,50,0,0,1,0,1,0,0,Bank transfer (automatic),2018.1,One Year,No reason given,0
4632,Cedar Glen,92321,34.255203,-117.175654,Female,0,1,1,4,1,0,1,1,58.5,0,5605,3,Stayed,Not Churned,1,9,4,None,35.2,DSL,52,0,1,0,1,0.0,0,140.8,365.65,20,1,3,1,0,1,1,0,Mailed check,224.85,Month-to-Month,No reason given,0
4633,Colton,92324,34.030915,-117.273201,Male,0,0,0,48,1,1,1,0,78.9,0,4063,4,Stayed,Not Churned,0,0,48,None,3.59,DSL,10,1,1,1,1,0.0,0,172.32,3943.82,40,0,0,1,0,1,0,1,Credit card (automatic),3771.5,Two Year,No reason given,1
4634,Daggett,92327,34.875144,-116.821698,Female,1,1,0,12,1,1,1,1,79.2,0,3355,4,Stayed,Not Churned,1,3,12,None,37.15,DSL,13,1,1,1,0,0.0,20,445.79999999999995,1409.65,70,0,0,1,1,0,0,1,Electronic check,943.85,One Year,No reason given,1
4635,Death Valley,92328,36.27688,-117.033326,Male,0,1,0,60,1,1,1,1,109.45,0,4350,4,Stayed,Not Churned,1,6,60,None,4.59,Fiber Optic,9,1,1,1,1,0.0,0,275.4,6848.25,30,0,0,1,1,0,1,1,Bank transfer (automatic),6572.85,Month-to-Month,No reason given,1
4636,Essex,92332,34.9436,-115.287901,Male,0,0,0,55,1,1,1,1,59.2,0,5162,3,Stayed,Not Churned,0,0,55,None,12.28,DSL,48,1,1,0,1,0.0,0,675.4,3851.25,10,1,0,1,1,0,0,0,Electronic check,3175.85,Two Year,No reason given,0
4637,Fawnskin,92333,34.274846,-116.937581,Male,0,0,0,1,0,0,1,0,29.15,0,3923,5,Joined,Not Churned,0,0,1,None,0.0,DSL,22,0,1,0,1,0.0,0,0.0,29.15,30,0,0,1,0,0,0,0,Mailed check,29.15,Month-to-Month,No reason given,0
4638,Fontana,92335,34.087558,-117.464096,Male,0,0,0,1,1,0,0,0,20.05,0,2313,4,Joined,Not Churned,0,0,1,None,11.1,None,0,0,0,0,0,0.0,0,11.1,31.15,20,0,0,0,0,0,0,0,Mailed check,20.05,Month-to-Month,No reason given,0
4639,Ludlow,92338,34.702766,-116.093376,Female,0,0,0,42,1,1,1,0,66.5,0,4668,5,Stayed,Not Churned,0,0,42,None,34.76,Cable,20,1,1,1,1,0.0,0,1459.9199999999998,4222.67,30,0,0,1,0,0,0,0,Credit card (automatic),2762.75,Two Year,No reason given,1
4640,Forest Falls,92339,34.067699,-116.903891,Female,0,0,0,1,1,0,0,0,49.55,0,5277,4,Joined,Not Churned,0,0,1,None,10.83,DSL,15,0,0,0,1,0.0,0,10.83,60.379999999999995,40,0,0,1,1,0,0,0,Bank transfer (automatic),49.55,Month-to-Month,No reason given,0
4641,Helendale,92342,34.757783,-117.33997,Male,0,0,0,3,1,1,0,1,73.6,0,5510,5,Joined,Not Churned,0,0,3,None,27.34,Fiber Optic,71,1,0,0,0,0.0,10,82.02,324.52,20,1,0,1,0,0,0,0,Credit card (automatic),232.5,Month-to-Month,No reason given,0
4642,Hesperia,92345,34.361387,-117.337509,Female,0,1,0,72,1,1,0,1,82.65,0,4324,3,Stayed,Not Churned,1,7,72,Offer A,17.28,DSL,11,1,0,1,1,0.0,0,1244.16,7163.51,50,0,0,1,1,1,1,1,Credit card (automatic),5919.35,Two Year,No reason given,1
4643,Highland,92346,34.129677,-117.154277,Male,0,0,0,15,1,0,0,1,49.0,0,2597,3,Stayed,Not Churned,0,0,15,None,11.75,DSL,28,0,0,0,1,0.0,0,176.25,925.5,30,0,0,1,0,0,1,0,Electronic check,749.25,Month-to-Month,No reason given,0
4644,Lake Arrowhead,92352,34.2565,-117.19335,Female,0,0,0,11,1,0,0,0,25.2,0,4998,4,Stayed,Not Churned,0,0,11,None,1.87,None,0,0,0,0,0,0.0,0,20.57,265.72,40,0,0,0,0,0,1,0,Electronic check,245.15,One Year,No reason given,0
4645,Loma Linda,92354,34.049315,-117.255974,Female,0,0,0,5,1,0,0,0,25.45,0,4855,3,Stayed,Not Churned,0,0,5,None,5.41,None,0,0,0,0,0,0.0,0,27.05,161.8,60,0,0,0,0,0,1,0,Mailed check,134.75,Month-to-Month,No reason given,0
4646,Lytle Creek,92358,34.238162,-117.534306,Male,0,1,0,72,1,1,1,1,110.9,0,4938,3,Stayed,Not Churned,1,6,72,Offer A,46.16,Fiber Optic,14,1,1,1,1,0.0,0,3323.5199999999995,11564.369999999999,30,0,0,1,1,0,1,1,Credit card (automatic),8240.85,Two Year,No reason given,1
4647,Mentone,92359,34.103578,-117.04054,Female,0,1,0,55,1,0,0,1,77.75,0,4621,3,Stayed,Not Churned,1,3,55,None,23.45,Fiber Optic,53,0,0,0,1,0.0,0,1289.75,5556.15,10,1,0,1,0,1,1,0,Credit card (automatic),4266.4,Month-to-Month,No reason given,0
4648,Needles,92363,34.711224,-114.702256,Female,0,1,1,40,1,0,0,1,26.2,0,2211,3,Stayed,Not Churned,1,5,40,None,49.22,None,0,0,0,0,0,0.0,0,1968.8,3046.3,40,0,4,0,0,0,1,0,Electronic check,1077.5,Month-to-Month,No reason given,0
4649,Nipton,92364,35.478736,-115.516984,Female,0,1,0,57,1,0,0,0,19.9,0,4408,5,Stayed,Not Churned,1,6,57,None,44.86,None,0,0,0,0,0,0.0,0,2557.02,3672.62,40,0,0,0,0,0,0,0,Bank transfer (automatic),1115.6,Two Year,No reason given,0
4650,Pinon Hills,92372,34.459322,-117.629729,Male,1,1,1,52,1,1,0,1,80.85,0,6090,3,Stayed,Not Churned,1,1,52,None,7.04,DSL,22,1,0,1,1,0.0,0,366.08,4445.63,70,0,1,1,0,1,1,1,Electronic check,4079.55,One Year,No reason given,1
4651,Redlands,92374,34.064073,-117.166158,Male,0,1,0,43,1,0,0,1,56.35,0,4928,4,Stayed,Not Churned,1,9,43,None,4.34,DSL,23,0,0,0,1,0.0,0,186.62,2577.77,40,0,0,1,0,0,0,1,Mailed check,2391.15,One Year,No reason given,0
4652,Rialto,92376,34.109775,-117.378904,Female,0,1,1,47,1,0,0,0,19.3,0,5829,4,Stayed,Not Churned,1,1,47,None,2.56,None,0,0,0,0,0,0.0,0,120.32000000000001,1010.82,20,1,3,0,0,0,0,0,Bank transfer (automatic),890.5,Two Year,No reason given,0
4653,Rialto,92377,34.156758,-117.404686,Male,0,0,0,3,1,0,0,0,50.4,0,4639,5,Joined,Not Churned,0,0,3,None,29.74,DSL,59,0,0,0,1,0.0,0,89.22,226.47,20,1,0,1,0,0,1,0,Bank transfer (automatic),137.25,Month-to-Month,No reason given,0
4654,Shoshone,92384,35.924252,-116.188668,Male,0,1,1,55,1,1,1,1,55.25,0,5821,3,Stayed,Not Churned,1,5,55,None,46.61,DSL,30,1,1,0,1,0.0,0,2563.55,5683.450000000001,20,1,1,1,0,0,0,0,Credit card (automatic),3119.9,Two Year,No reason given,0
4655,Sugarloaf,92386,34.243088,-116.830015,Male,0,0,0,29,1,0,0,0,19.1,0,5880,4,Stayed,Not Churned,0,0,29,Offer C,49.52,None,0,0,0,0,0,0.0,0,1436.0800000000002,1965.5800000000002,30,0,0,0,0,0,0,0,Mailed check,529.5,One Year,No reason given,0
4656,Tecopa,92389,35.824572,-116.274755,Female,0,0,1,12,1,0,0,1,84.05,0,4621,4,Stayed,Not Churned,0,0,12,None,17.85,Fiber Optic,19,0,0,0,1,0.0,0,214.20000000000002,1180.75,50,0,1,1,0,0,1,1,Electronic check,966.55,Month-to-Month,No reason given,0
4657,Victorville,92392,34.486835,-117.362274,Female,0,1,0,66,1,1,0,1,105.2,0,4016,4,Stayed,Not Churned,1,6,66,Offer A,42.23,Fiber Optic,30,1,0,1,1,0.0,0,2787.18,9724.03,30,0,0,1,0,1,1,1,Electronic check,6936.85,Month-to-Month,No reason given,1
